RN,CC AB,STD AB,F1,M,B1,B2,B3,Mo,Bi,Ti,BiC A,STD A,BiC B,STD B,inA,OutA,inB,OutB,Mean Connectivity,Order,BiSt,MoSt,B:M,inTS,InABR,BCABR
RN030,-0.3939750587865758,0.0186268204666032,0.6505310916029633,0.6920205545859996,0.40675629093416066,0.03205791106514995,0.5611857980006895,20628,2901,84637,0.4070834706617317,0.0056074554384325,0.318572747202562,0.0082478418105098,3,2,4,3,E:2N,10N,0.07635069556777742,0.9236493044322226,0.5877806493442989,7,-0.4150374992788438,0.35370178848128686
RN031,-0.7648921696827596,0.0027949352825601,0.864405616481601,0.8510811913504692,0.6942068742940133,0.00016136840406648378,0.30563175730192027,14706,6197,72857,0.5491416973682116,0.0042161350863944,0.4744974520000154,0.0059984873910413,5,2,2,3,E:2N,10N,0.25579735997145914,0.7442026400285409,0.8156764376292552,7,1.3219280948873624,0.21077812185497502
RN032,-0.7764408261879705,0.0020383275252365,0.8554476604679064,0.8756986362620165,0.5507450664518727,0.0,0.4492549335481273,13419,4966,53344,0.583606805136408,0.0046054385357381,0.6016934491216407,0.0008968383051621,2,2,2,2,E:2N,10N,0.1888029821897004,0.8111970178102996,0.6289207766758301,4,0.0,-0.044031943779792214
RN033,-0.6598781755361135,0.0060299744964692,0.7646369137670197,0.8097838881303263,0.5076535555124976,0.0,0.4923464444875024,21239,5161,52880,0.3632983126958083,0.006769229541627,0.5626685824473626,0.0041141966001662,4,4,3,2,E:2N,10N,0.13219637721378474,0.8678036227862153,0.6269000445101423,7,0.41503749927884376,-0.6311307450148169
RN034,-0.7517244712738349,0.0083862257568136,0.8282016520147032,0.8373221068045578,0.7336146272855134,0.0,0.26638537271448665,21853,3555,71549,0.5763314275450931,0.0063752121285654,0.5548720437268566,0.0066154265959595,2,3,2,4,E:2N,10N,0.12474887592078829,0.8752511240792117,0.8761438654536192,4,0.0,0.054743575398772164
RN035,-0.5800019876301693,0.0037161404104191,0.7521651601745639,0.7708806739455745,0.6153846153846154,0.001661405549094534,0.3829539790662901,18043,6019,74013,0.5206158304175752,0.006577432556446,0.4337567553563634,0.0124585977377895,3,2,3,3,E:2N,10N,0.210299210810197,0.789700789189803,0.7982877716143947,6,0.0,0.26333295408751184
RN036,-0.7122629024992614,0.0030643586745133,0.8021054696439663,0.8358534169692968,0.6124149659863946,0.0,0.38758503401360545,15145,5880,61174,0.5675541622604026,0.0050857585906082,0.5160358333379281,0.0048723813553204,3,2,2,2,E:2N,10N,0.22146371463714637,0.7785362853628536,0.7326822545117264,5,0.5849625007211562,0.13728682746317505
RN037,-0.7135658297373816,0.0040648976889514,0.7980495932568852,0.8288899405794815,0.6893768162738134,0.007265095253471101,0.3033580884727155,19017,6194,61218,0.5791763547083484,0.0030314777361223,0.4747615857676248,0.0036823219505933,2,2,3,3,E:2N,10N,0.21314830529626116,0.7868516947037388,0.8316867928109567,5,-0.5849625007211563,0.2867994971800765
RN038,-0.766497289162625,0.006476464847602,0.787643808557777,0.8244288788170123,0.8215158924205379,0.0,0.1784841075794621,21843,2863,74926,0.414657776177886,0.0038962057419779,0.7356383620706755,0.0068800127850314,2,2,1,3,E:2N,10N,0.11552062868369352,0.8844793713163065,0.996466661380598,3,1.0,-0.827075567577115
RN039,-0.4995583091258447,0.0091136096611173,0.6666545692095521,0.6461152111521116,0.4112627986348123,0.048512920526572405,0.5402242808386153,19512,4102,82662,0.5153203951187172,0.005290720257921,0.401822876972042,0.0009401144489646,2,3,3,3,E:2N,10N,0.11802154750244857,0.8819784524975515,0.6365161994893676,5,-0.5849625007211563,0.3589099886250556
RN040,-0.8118905757321597,0.0045461894970133,0.8546741695407515,0.874001569786232,0.7699368904188181,0.0,0.23006310958118187,21659,5229,55090,0.3897578169021663,0.0132940739972548,0.7663325290590679,0.0039906177875104,4,2,1,4,E:2N,10N,0.17537898588604287,0.8246210141139572,0.880933074991082,5,2.0,-0.9753925884924897
RN041,-0.4189765869415903,0.0117169754046604,0.6376120509536969,0.6630757485791839,0.37823079723334546,0.044048052420822714,0.5777211503458318,23578,2747,59348,0.3756609546838463,0.0055158382116166,0.3461673836646919,0.0035735418917267,3,3,3,3,E:2N,10N,0.06231631979847658,0.9376836802015234,0.5704186860155955,6,0.0,0.11796137491315768
RN042,-0.6034191533710649,0.0036194544161257,0.7446820135499381,0.7710293583168437,0.5854377104377104,0.0,0.4145622895622896,24763,2376,54908,0.3980950135501763,0.0010612913870649,0.4275959452361562,0.0036586026287855,2,4,3,2,E:2N,10N,0.06790665885569225,0.9320933411443078,0.7592936690708124,5,-0.5849625007211563,-0.10313537181535407
RN043,-0.514491855884266,0.0041144875094562,0.6882127090493378,0.7165367299879214,0.3921794134560092,0.014759440291355185,0.5930611462526356,18214,5217,69541,0.4898650447073246,0.0031830674829837,0.3239794955219039,0.0052257415059112,3,2,3,3,E:2N,10N,0.13552361396303902,0.864476386036961,0.5473263226333424,6,0.0,0.5964818402749082
RN044,-0.4194145202039859,0.0055102698942984,0.6433951267624577,0.6604295034432766,0.5833333333333334,0.0,0.4166666666666667,22072,1212,89222,0.295640678986086,0.0010688034144757,0.4252950020020608,0.0073441041410632,3,3,2,2,E:2N,10N,0.04625752420832243,0.9537424757916776,0.8832635887585466,5,0.5849625007211562,-0.5246191084810334
RN045,-0.8205725436757575,0.0040881706003086,0.8146358996477607,0.8205092136728092,0.6002862400327131,0.0,0.39971375996728686,14218,4891,69555,0.7941845768421353,0.0054327407213636,0.4029982763750253,0.0050969645969041,1,3,3,2,E:2N,10N,0.20106834680180796,0.798931653198192,0.7316020710427837,4,-1.5849625007211563,0.97870067547217
RN046,-0.6975788682727391,0.0042937255923129,0.803490293267245,0.832309410779112,0.5465907293149818,0.0,0.4534092706850182,14324,6321,67788,0.6312960602237462,0.0013540274774317,0.3699320201523188,0.0050231968159863,3,2,4,3,E:2N,10N,0.22468621967874097,0.775313780321259,0.6567157865045964,7,-0.4150374992788438,0.7710565665823664
RN047,-0.6257725973499795,0.0131083840889242,0.7537503758728603,0.6977256841765687,0.5833578359306086,0.015583651867097913,0.40105851220229344,18599,3401,89791,0.4744980078947368,0.0035346692633052,0.501077835975126,0.0091272769987842,2,3,2,2,E:2N,10N,0.13261145645344563,0.8673885435465544,0.8360847954437381,4,0.0,-0.07863269455307138
RN048,-0.650361216924214,0.0017340760905485,0.7408774552765892,0.7545999478759448,0.381294964028777,0.03372302158273381,0.5849820143884892,19185,2224,96985,0.4807185600559021,0.002388808789094,0.4249351514684032,0.0039693941847857,3,3,3,2,E:2N,10N,0.05533442088091354,0.9446655791190864,0.5052941828342948,6,0.0,0.17794981439460705
RN049,-0.761965234488867,0.0035886185033522,0.859849704777241,0.8477736051502146,0.7981374965762805,0.0,0.20186250342371953,22368,3651,55890,0.5770519452080295,0.0064330372891226,0.5714919153215775,0.0049724167554738,2,2,2,2,E:2N,10N,0.1331992503542533,0.8668007496457467,0.9414512220333409,4,0.0,0.013968104276716896
RN050,-0.810752197787915,0.0050320286908887,0.8548904223456611,0.9491021524557022,0.8719377835385612,0.0,0.12806221646143875,16818,7715,75791,0.6425252699139913,0.0078999664603504,0.3725710379542997,0.0055777960846503,3,2,5,4,E:2N,10N,0.29648728458724494,0.7035127154127551,0.9186975093065733,8,-0.7369655941662062,0.7862376654349157
RN051,-0.7369966420239765,0.0081963656633268,0.8038968683776784,0.8374056416368693,0.6505662891405729,0.0,0.34943371085942704,20136,3002,84940,0.459647341286479,0.0010078458027746,0.5641053177537293,0.0101952143793499,3,2,2,2,E:2N,10N,0.10380015944724953,0.8961998405527505,0.7768830979797519,5,0.5849625007211562,-0.29543714139612076
RN052,-0.8481293464663343,0.0005458531435204,0.844334520351487,0.8885659938708654,0.7622519238558121,0.0,0.23774807614418794,18926,4938,82279,0.4235261421727547,0.0021686098925865,0.8743067240751525,0.0053040268035385,4,3,1,2,E:2N,10N,0.182887128905301,0.817112871094699,0.8578450324609086,5,2.0,-1.045688471723221
RN053,-0.7870184811613296,0.0024904403817798,0.7639666120249468,0.7777488681896237,0.48555526106546515,0.0,0.5144447389345349,19217,3773,53073,0.4093421146696492,0.0052808401701154,0.802872230523529,0.0025108807994381,3,3,1,2,E:2N,10N,0.1091906067469305,0.8908093932530695,0.6243085408734808,4,1.584962500721156,-0.9718633104643076
RN054,-0.7404557135869513,0.0035708009349888,0.8684905709727199,0.8515946388286814,0.8244444444444444,0.0,0.17555555555555555,22607,4500,38233,0.5577451251472625,0.0025041546073638,0.5667962745123355,0.0036713827715349,2,2,2,2,E:2N,10N,0.16157129169932932,0.8384287083006706,0.9681184061684789,4,0.0,-0.023224276661015522
RN055,-0.8236433137584397,0.0084039976850356,0.8425894743287512,0.8520706761050109,0.7304362304362304,0.0,0.26956376956376954,17941,6006,65326,0.8607055349111109,0.0032680959835662,0.4395074933000045,0.00672853285358,1,2,3,3,E:2N,10N,0.22298464979160312,0.7770153502083968,0.857248407814248,4,-1.5849625007211563,0.9696319838146726
RN056,-0.7847636777918839,0.001292547137033,0.803490596110934,0.8506552328039133,0.6884495317377731,0.0,0.3115504682622268,16559,4805,62740,0.4367007605590697,0.0050616039147326,0.7303886018363769,0.0038120498164267,2,3,1,5,E:2N,10N,0.19018052201908703,0.8098194779809129,0.8093167539433327,3,1.0,-0.742019207632413
RN057,-0.6120388751752851,0.0062484889415589,0.7391455925339913,0.7902393009631615,0.7433645589383294,0.004879000780640125,0.25175644028103045,20142,5124,74578,0.56840662262146,0.0025863189918406,0.3871437036431022,0.0008181483832798,2,2,2,3,E:2N,10N,0.19309540707695427,0.8069045929230457,0.940682851425258,4,0.0,0.5540541849083817
RN058,-0.7149581829934624,0.0052992256020105,0.8190682106401115,0.8266538746674807,0.6608448415922015,0.0,0.33915515840779853,22931,4924,48101,0.4752257470481038,0.0057098578175204,0.5651210448134136,0.0040037722234435,3,4,2,2,E:2N,10N,0.1465105808194507,0.8534894191805493,0.7994214529727143,5,0.5849625007211562,-0.24994691400068456
RN059,-0.8075819864378797,0.0089134040334793,0.8082109897800003,0.8649656818860042,0.7918267551519386,0.0,0.20817324484806146,20106,2863,68591,0.4956657774186542,0.0107466720310131,0.7685424213676223,0.0075987806480191,2,3,1,2,E:2N,10N,0.11532200630786449,0.8846779936921355,0.9154429727494036,3,1.0,-0.6327572415038247
RN060,-0.6074217398061964,0.0006196924006289,0.7304477690151178,0.7586357197341179,0.6275801493192797,0.02217830478700044,0.3502415458937198,18354,4554,76334,0.5195682700035263,0.0015545216998619,0.3701275764399011,0.0049936395786197,2,2,2,2,E:2N,10N,0.17030151352639733,0.8296984864736027,0.8272483525284444,4,0.0,0.4892907002275379
RN061,-0.839046340060822,0.00219746078885,0.9184828757429946,0.9058255551979402,0.9418026969481902,0.0,0.05819730305180979,15535,8454,88325,0.7182467841353595,0.004586592094633,0.807499355123429,0.0041280231462626,2,2,1,4,E:2N,10N,0.36135063992012345,0.6386493600798766,1.0397175168483608,3,1.0,-0.16898147938058775
RN062,-0.8305866358023488,0.0007560317787131,0.8681488808136409,0.8260929463629684,0.9477079796264856,0.0,0.05229202037351443,21776,5890,46507,0.808593950053104,0.002775692502673,0.7820455807175365,0.008308825908744,1,3,1,2,E:2N,10N,0.23681642696533875,0.7631835730346612,1.1472171307102312,2,0.0,0.04816271335096069
RN063,-0.8292839772132932,0.004904898788396,0.8840886315555061,0.8944444444444445,0.8684494285098123,0.0,0.13155057149018762,19800,4637,80829,0.7998216477426762,0.0031053108635372,0.6156308622564569,0.0060162427167867,1,4,2,2,E:2N,10N,0.18526015549523853,0.8147398445047614,0.9709372492656286,3,-1.0,0.3776127718674273
RN064,-0.7871099784628134,0.0051141030828283,0.8035647044056734,0.8471331703491859,0.8662927981109799,0.0,0.13370720188902008,21679,3388,63736,0.4508847637393192,0.0040059404136523,0.7417521753155434,0.0040167055700536,2,2,1,3,E:2N,10N,0.13779342723004695,0.862206572769953,1.022617019888262,3,1.0,-0.7181784932950273
RN065,-0.8331667707344795,0.0016977970013378,0.8412802090137165,0.9089304194314238,0.6608546168958742,0.0,0.33914538310412573,16427,4072,58178,0.7708219719526038,0.0049579407686539,0.4637126277179214,0.005231650529152,1,3,4,3,E:2N,10N,0.15270684371807966,0.8472931562819204,0.7270684342474399,5,-2.0,0.7331666812344836
RN066,-0.8386323344683643,0.001258923076345,0.8447421025293942,0.8948542379914929,0.7196724843783667,0.0,0.28032751562163327,19278,4641,63533,0.7955306662625095,0.0044994096766857,0.4328535525846149,0.0046236047151373,1,2,4,2,E:2N,10N,0.16220678937399835,0.8377932106260016,0.8042343141757669,5,-2.0,0.878038544654357
RN067,-0.8015795260545285,0.0037993079695932,0.8907308608244567,0.8733219795632138,0.8817745803357314,0.0,0.11822541966426858,19964,4170,54169,0.6386597801300408,0.0042448816539783,0.7743622640361437,0.0045706846893578,2,2,1,4,E:2N,10N,0.17416635089048882,0.8258336491095112,1.0096786763305157,3,1.0,-0.2779610503501874
RN068,-0.7041106324328869,0.0032209973712002,0.7814011855423278,0.8378061767838125,0.5013698630136987,0.009905163329820865,0.4887249736564805,18780,4745,60563,0.4483612135025939,0.0037345723916366,0.4326087695487534,0.0072290454311333,3,2,3,2,E:2N,10N,0.1313421299619058,0.8686578700380941,0.5984318054784074,6,0.0,0.05159856903248673
RN069,-0.7731774879181402,0.002806650839534,0.8191183203610439,0.8477948107357246,0.5743952533089913,0.0,0.4256047466910087,20157,4382,61156,0.5772527450823334,0.0038775114373391,0.4829981771470416,0.0069575887251897,2,4,3,2,E:2N,10N,0.12837906763235743,0.8716209323676426,0.6775168307653658,5,-0.5849625007211563,0.2571853843573056
RN070,-0.7945484182747317,0.0025288031274041,0.8302678283317199,0.8985674931129477,0.7032105071141919,0.0009120758847136082,0.2958774170010945,18150,5482,65079,0.5775755353613908,0.0010739815874686,0.4884044748134994,0.0041991353213514,2,3,3,3,E:2N,10N,0.1911823050981948,0.8088176949018052,0.7825906373243351,5,-0.5849625007211563,0.2419332160962963
RN071,-0.860587060790566,0.0023393442385652,0.8694052728387492,0.9064992025518341,0.7876402612627701,0.0,0.21235973873722994,15048,5971,58716,0.8018863981813982,0.0028008312898835,0.5396603749605781,0.0024731626154163,1,5,3,2,E:2N,10N,0.25637810728303534,0.7436218927169647,0.8688813614458005,4,-1.5849625007211563,0.5713461070753966
RN072,-0.8254373471436459,0.0019937398754622,0.8912130880130497,0.9328862522568997,0.7276076444853787,0.0,0.2723923555146212,19385,8686,41687,0.6631756927425491,0.0018622770086768,0.5762090895159923,0.0018230842634033,3,2,3,2,E:2N,10N,0.258973938698574,0.741026061301426,0.7799532287297648,6,0.0,0.2027987102301997
RN073,-0.8452885726387351,0.0011952979516126,0.8600197741582973,0.8571678934454959,0.7654450261780105,0.0,0.23455497382198953,22824,4775,38434,0.819355530448331,0.0016589969248011,0.4722469171886805,0.0043624357612259,1,3,3,2,E:2N,10N,0.15741418665747878,0.8425858133425213,0.8929931137541869,4,-1.5849625007211563,0.7949482155953906
RN074,-0.5213520965444265,0.010681423591248,0.6798114072424858,0.6669550588800769,0.43798177995795373,0.05080588647512264,0.5112123335669236,20805,2854,76355,0.4279376041043504,0.0043888280197226,0.4175134144594681,0.0068331211180576,2,2,2,3,E:2N,10N,0.08263916435277006,0.9173608356472299,0.6566885941211609,4,0.0,0.03557790701065793
RN075,-0.6604691971460505,0.0060303466881935,0.7496022395424244,0.7853097549699491,0.4490693739424704,0.0,0.5509306260575296,17304,2955,49653,0.4935787308234359,0.0006868865244654,0.5401545926907717,0.004727677838633,3,2,3,3,E:2N,10N,0.08896486993832127,0.9110351300616787,0.5718372541541326,6,0.0,-0.13009213932918315
RN076,-0.7944135588076108,0.0033464889248038,0.9178768445059552,0.9454816101221857,0.8690707106330453,0.0,0.1309292893669547,16123,11342,51301,0.5846063239437624,0.0059511860611337,0.5471367349265779,0.0045746323659107,4,2,4,3,E:2N,10N,0.3926935181865264,0.6073064818134736,0.919183092858606,8,0.0,0.09556401353963273
RN077,-0.6842803078784238,0.0004451661138684,0.7507803164071557,0.796641525544329,0.6976797088262057,0.003639672429481347,0.298680618744313,21081,4396,56067,0.5628879984131812,0.0068719168111378,0.4103507169895138,0.0011150736527363,2,3,2,2,E:2N,10N,0.15442324152862394,0.845576758471376,0.8757762261382186,4,0.0,0.4559904141239761
RN078,-0.318745243166999,0.0058872370488589,0.6047723788575619,0.5936467327577017,0.254932387497229,0.031921968521392154,0.7131456439813788,18762,4511,75015,0.3963848313229393,0.0034425160092236,0.4331863375375113,0.0039263655091742,4,3,4,2,E:2N,10N,0.09358723958333333,0.9064127604166666,0.42943449939154343,8,0.0,-0.12808598666996782
RN079,-0.780801823953524,0.0052332767989754,0.8278263154437364,0.9111202976436544,0.7302806086835125,0.0,0.2697193913164875,19352,7163,60892,0.5483610127381435,0.0023045480945511,0.4793533846398274,0.0066237745957326,4,5,3,2,E:2N,10N,0.22879762060971875,0.7712023793902812,0.8015194157919314,7,0.41503749927884376,0.19403638331719406
RN080,-0.4806984516483387,0.0113959284234284,0.7020349037731944,0.7245900004984797,0.5411268454353722,0.00391684242241639,0.4549563121422115,20061,3319,72485,0.4490233838874023,0.0020239468625789,0.3169484926148644,0.0144950276557553,3,2,4,4,E:2N,10N,0.10996816066617683,0.8900318393338231,0.746804185902518,7,-0.4150374992788438,0.5025421718105798
RN081,-0.8478631734589653,0.0016308582785063,0.8950175668541678,0.9163624294722867,0.8750295578150863,0.0,0.1249704421849137,15065,8458,54933,0.6648485167348988,0.0064088282766987,0.793360144533254,0.0047676780848108,2,4,1,3,E:2N,10N,0.34900499858530604,0.6509950014146939,0.9548946243016497,3,1.0,-0.254950258313946
RN082,-0.660918302671169,0.0057243299167981,0.7447206829414408,0.7871489635519603,0.6140350877192983,0.0,0.38596491228070173,21757,1938,80124,0.6805123716814797,0.0069033424640863,0.2786922245705299,0.0038318573518263,1,3,4,2,E:2N,10N,0.0649705175802577,0.9350294824197423,0.7800748221130895,5,-2.0,1.2879486378483336
RN083,-0.7715163706424241,0.0017568028197574,0.8069462468410628,0.8325418645338666,0.6259318960306266,0.005138021358049567,0.3689300826113238,16004,9926,58564,0.613099010879918,0.0027646908049631,0.5288637622715148,0.0062701712025619,2,4,2,2,E:2N,10N,0.3180119772738906,0.6819880227261095,0.7518323374417702,4,0.0,0.2132239517844862
